DocID,Site,Act,Activity,Frequency,NextDueDate,RemindDays,IsActive,Maker1,Maker2,Checker1,Checker2,Auditor1,Auditor2,ActionType,Applicable_To_Client
0,Nagar Bhavi Banglore,NLD,Submission of Information on AGR License Fee & Spectrum Charges for all Licenses,Quarterly,01-04-2019 00:00,20,0,,,,,,,,
0,Nagar Bhavi Banglore,NLD,Submission Revenue Share payments for all Licenses,Quarterly,01-04-2019 00:00,15,0,,,,,,,,
0,Nagar Bhavi Banglore,NLD,TRAI Compliance w r t Green Technologies,Half Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,Nagar Bhavi Banglore,NLD,TRAI Monthly NLD report (traffic data),Monthly,01-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,NLD,TRAI Quarterly (rate of interconnect usage charges for SMS receipt_payment of total amount thereof),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,NLD,TRAI Quarterly (receipt_payment of carriage charges),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,NLD,TRAI Quarterly Provision of Interconnection,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,NLD,TRAI Quarterly(initial interconnection_augmentation at POI),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,Payment of Wages,Form IV-A Annual Return,Yearly,28-02-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,Payment of Wages,Form-III Register of Advance,Monthly,02-01-2017 00:00,0,1,,,,,,,,
0,Nagar Bhavi Banglore,PF,Monthly PF Investment Trust ,Monthly,01-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,PF,Registration,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,PF,Transfer,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,PF,Withdrawal,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,Professional Tax,Registration,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,Combined Register,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,Notice of Holidays to Employees,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,Register of Deduction S&E,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,Register of Lime Washing,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,Register of Overtime S&E,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,Register of Weekly Off,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,Registration/Renewal/Amendments/Surrender,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,S&E Register of Fines,Monthly,01-01-2018 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,S&E Weekly closed day notice,Monthly,01-01-2018 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,S&E,S&E_Register of advances ,Monthly,01-01-2018 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,Secretarial Comp.,Addition/Deletion of Director,As Needed,18-12-2018 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,Secretarial Comp.,Board Meeting Extract,As Needed,18-12-2018 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,Secretarial Comp.,Registration under Company Act,As Needed,18-12-2018 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,Sexual Harassment,Copy of Board of Committee Member,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,Sexual Harassment,Copy of Sexual Harassment Policy,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Nagar Bhavi Banglore,Subsistence Allow. Act,Annual Return,Yearly,31-01-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,Subsistence Allow. Act,Form I Register of Susbsistence Allowance,Monthly,25-02-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,TN Indus. Est. Act,Statutory Register,As Needed,01-11-2017 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,TN Indus. Est. Act,Statutory Return,Half Yearly,01-01-2018 00:00,15,0,,,,,,,,
0,Nagar Bhavi Banglore,VSAT,All financial & Non financial details to be submitted to TRAI,Yearly,11-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,VSAT,Compliance to FDI norms,Half Yearly,11-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,VSAT,Monthly CUG VSAT subscriber Report,Monthly,01-04-2019 00:00,9,0,,,,,,,,
0,Nagar Bhavi Banglore,VSAT,Monthly Installation & De-Installation Report (CUG+ISP)-VSAT,Monthly,01-04-2019 00:00,6,0,,,,,,,,
0,Nagar Bhavi Banglore,VSAT,Performance Monitoring Report VSAT License,Quarterly,11-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,VSAT,Submission of Information on AGR License Fee & Spectrum Charges,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,VSAT,Submission Revenue Share payments,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Nagar Bhavi Banglore,VSAT,TRAI Compliance w r t Green Technologies,Half Yearly,11-04-2019 00:00,15,0,,,,,,,,
0,Naroda,Apprentices Act,Half Yearly (Form APP-2 Details of new apprentics),Half Yearly,30-04-2017 00:00,10,0,,,,,,,,
0,Naroda,Apprentices Act,Half Yearly (Form APP-3 notice of completion of training),Half Yearly,30-04-2017 00:00,10,0,,,,,,,,
0,Naroda,Bonus Act,Form B Set -on and set-off of Allocable Surplus,Yearly,31-10-2017 00:00,20,0,,,,,,,,
0,Naroda,Building and Const.,Deposition of Cess,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Building and Const.,Principal Employer Registration/Renewal/Amendments,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Building and Const.,Submission of Returns,Yearly,30-01-2017 00:00,15,0,,,,,,,,
0,Naroda,CGST Act,GST Payment Challan,Monthly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,CGST Act,GSTR - 1,Monthly,10-07-2018 00:00,10,0,,,,,,,,
0,Naroda,CGST Act,GSTR - 3B,Monthly,20-07-2018 00:00,10,0,,,,,,,,
0,Naroda,CGST Act,Reconciliation of Input with GSTR 2A,As Needed,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form A Employee Register (Central Rules),Monthly,25-04-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form B Wage Register (Central Rules),Monthly,25-04-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form C Register of Loan Recoveries (Central Rules),Monthly,25-04-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form D Attendance Register (Central Rules),Monthly,25-04-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form II Muster Roll-cum-Wages Register,Monthly,09-05-2019 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form X Employment Card,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XI Service Certificate,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XIV Employment Card,Monthly,28-02-2019 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XIX Wage Slip,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XV Service Certificate,Monthly,28-02-2019 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XVI Register of Muster Roll,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XVII Register of wages,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XX Register of Deduction for Damage or Loss,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XXI Register of Fine,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XXII Register of Advance,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Form XXIII Register of Over Time,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,From XIII Register of workmen by Contractor,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,Half Yearly Returns Form XXIV,Half Yearly,28-02-2019 00:00,10,0,,,,,,,,
0,Naroda,CLRA - Cont,IN OUT Register,Monthly,19-03-2019 00:00,0,0,,,,,,,,
0,Naroda,CLRA - Cont,Obtaining of License as a CONTRACTOR,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,CLRA - Cont,Status of Form V,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,CLRA - Cont,Submission of Form VI-A (commencement/Completion of work),As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,CLRA - Cont,Submission of Returns,Half Yearly,31-01-2017 00:00,20,0,,,,,,,,
0,Naroda,CLRA - PE,Principal Employer Registration/Renewal/Amendments,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,CLRA - PE,Register of Contractor,Monthly,25-02-2017 00:00,10,0,,,,,,,,
0,Naroda,CLRA - PE,Submission of Form VI-B (commencement/Completion of work),As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,CLRA - PE,Submission of Returns,Yearly,15-02-2017 00:00,20,0,,,,,,,,
0,Naroda,Employ Comp.,Submission of Returns,Yearly,31-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Employment Exch.,Notification/Intimation of Vacancy ( 15 days prior to interview ),As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Employment Exch.,Occupational Biannual Return (ER-II),Once In Two Year,30-10-2015 00:00,15,0,,,,,,,,
0,Naroda,Employment Exch.,Quarterly Return (ER-I),Quarterly,30-04-2017 00:00,10,0,,,,,,,,
0,Naroda,Equal Remu.,Register Maintanence (Form D),Monthly,25-01-2017 00:00,5,0,,,,,,,,
0,Naroda,ESI,Accident Report,Monthly,02-01-2017 00:00,10,0,,,,,,,,
0,Naroda,ESI,Registration,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Factories Act,Health Register,Monthly,01-06-2018 00:00,10,0,,,,,,,,
0,Naroda,Factories Act,License Obtained,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Factories Act,Notice of Period of Work,Monthly,01-06-2018 00:00,10,0,,,,,,,,
0,Naroda,Factories Act,Notification of Accident,Monthly,02-01-2017 00:00,10,0,,,,,,,,
0,Naroda,Factories Act,Overtime,Monthly,01-06-2018 00:00,10,0,,,,,,,,
0,Naroda,Factories Act,Register of accident and Major accidents and dangerous occurrences,Monthly,01-06-2018 00:00,10,0,,,,,,,,
0,Naroda,Factories Act,Register of Adult Workers,Monthly,01-09-2018 00:00,10,0,,,,,,,,
0,Naroda,Factories Act,Register of White Washing,Monthly,02-01-2017 00:00,30,0,,,,,,,,
0,Naroda,Factories Act,Report of Accident and Dangerous Occuurences,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Gratuity,Form L - Notice for Payment of Gratuity to Individuals,Monthly,25-01-2017 00:00,7,0,,,,,,,,
0,Naroda,Gratuity,Form-C Notice of Closure,As Needed,01-02-2017 00:00,0,0,,,,,,,,
0,Naroda,House-Rent Allowance Act,Form A - Register of House Rent Allowance,Monthly,25-01-2017 00:00,0,0,,,,,,,,
0,Naroda,House-Rent Allowance Act,Payment of House Rent Allowance,Monthly,25-01-2017 00:00,10,0,,,,,,,,
0,Naroda,IFC-AP,AGR Certificate and computation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-AP,Bank Reconciliation Statement,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-AP,Expense and variance review,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-AP,Expense provisioning,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-AP,Franshise Revenue Share,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-AP,Open GR/IR,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-AP,Open PO review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-AP,Prepaid expense schedule,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-AP,Spectrum usage charges computation,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-AP,Vendor Master review,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-AP,Vendor Payable Schedule,Weekly,01-01-2019 00:00,1,0,,,,,,,,
0,Naroda,IFC-FA,Asset Impairment,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-FA,CWIP review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-FA,Physical verification discrepancy,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-FA,Physical verification of assets,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-FA,Useful Life review,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Certificate on Internal Controls of SLA,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Employee incentive provision,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Leave encashment and gratuity computation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Leave encashment and gratuity provision,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Leave review,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Payroll variance review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Provident fund computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,PT/LWF and TDS computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Reconciliation of salary register and ledger,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Salary accounting,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-HR&Payroll,Salary payment,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Inventory,Cost of Goods Sold,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Inventory,Declaration on physical verification,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Inventory,Goods in transit,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Inventory,Inventory impairment,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Inventory,Inventory valuation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Inventory,Physical verification,Half Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Rental Assets,CWIP review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Rental Assets,Installation cost,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Rental Assets,Physical verification,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Rental Assets,Transporter / customer confirmation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Reporting,Control Account review,Yearly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Reporting,DoT submission,Yearly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Reporting,Financials approval,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Reporting,Financials review,Yearly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Reporting,Forex restatement,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Reporting,Intercompany elimination,Yearly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Reporting,Intercompany reconciliation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Reporting,MCA submission,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Reporting,Parked documents review,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Reporting,Provided by client (PBC) list review,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Revenue,AR adjustments,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Revenue,Education revenue,Monthly,01-05-2019 00:00,1,0,,,,,,,,
0,Naroda,IFC-Revenue,GST Rate accuracy,Monthly,01-05-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Revenue,Intercompany billing-Shared expenses,Quarterly,01-04-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Revenue,Intercompany cost allocation,Yearly,01-05-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Revenue,Intercompany hardware billing,Yearly,01-05-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Revenue,Project revenue,Quarterly,01-05-2019 00:00,1,0,,,,,,,,
0,Naroda,IFC-Revenue,Provision for doubtful debt,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Revenue,Revenue recognition,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Revenue,Revenue recognition in System to Record,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Revenue,Unbilled revenue,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Taxation,26AS reconciliation,Half Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Taxation,Advance tax computation,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,Compliance tracker - IDT,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,Compliance tracker-DT,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,Contingent Liability,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Taxation,Deferred Tax,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Taxation,GST input computation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Taxation,GST output computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,GST Payment,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,GST Reconciliation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,Income Tax Return,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Taxation,Provision computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,Ratio for availment of cenvat credit,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,TDS computation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,TDS Payment,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Taxation,TDS reconciliation,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Treasury,BG/LC confirmation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Treasury,Credit Facilities Report (CFR),Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Treasury,FD confirmation,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Treasury,Foreign currency exposure,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Treasury,Forward cover premium - Prepaid entry,Yearly,01-01-2019 00:00,10,0,,,,,,,,
0,Naroda,IFC-Treasury,Fund position,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Treasury,Interest on loan,Monthly,01-05-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Treasury,Physical verification of cash,Quarterly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,IFC-Treasury,Unreconciled entries of BRS,Monthly,01-01-2019 00:00,2,0,,,,,,,,
0,Naroda,Income Tax Act,15CB/15CA - Payment u/s 195 - Foreign Remittance,As Needed,18-06-2018 00:00,0,0,,,,,,,,
0,Naroda,Income Tax Act,Advance Tax payment,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,Income Tax Act,Form 16A - TDS Certificate,Quarterly,15-08-2018 00:00,10,0,,,,,,,,
0,Naroda,Income Tax Act,Form 27Q,Quarterly,01-04-2019 00:00,15,0,,,,,,,,
0,Naroda,Income Tax Act,Form 3CEAA for Master file,Yearly,01-04-2019 00:00,30,0,,,,,,,,
0,Naroda,Income Tax Act,Form 3CEAB for Master file,Yearly,01-04-2019 00:00,30,0,,,,,,,,
0,Naroda,Income Tax Act,Form 3CEAC for CbC report,Yearly,01-04-2019 00:00,30,0,,,,,,,,
0,Naroda,Income Tax Act,Form 3CEAD for CbC report,Yearly,01-04-2019 00:00,30,0,,,,,,,,
0,Naroda,Income Tax Act,Form 3CEAE for CbC report,Yearly,30-04-2019 00:00,30,0,,,,,,,,
0,Naroda,Income Tax Act,Income Tax Return,Yearly,08-05-2019 00:00,10,0,,,,,,,,
0,Naroda,Income Tax Act,Statement of Financial Transactions,Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,Naroda,Income Tax Act,TP Audit return,Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,Naroda,Inter State Migrant (ISMW),License if Applicable (Form-VIII),As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,ISP,All financial & Non financial details to be submitted to TRAI,Yearly,01-04-2019 00:00,0,0,,,,,,,,
0,Naroda,ISP,CERT-In Compliance Report,Monthly,01-04-2019 00:00,6,0,,,,,,,,
0,Naroda,ISP,Customer Complaint Redressal Report TRAI,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,ISP,ISP License,As Needed,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,ISP,ISP Report,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,ISP,Monthly Broadband Report (ISP),Monthly,01-04-2019 00:00,6,0,,,,,,,,
0,Naroda,ISP,Monthly ISP Customer Report (ISP),Monthly,01-04-2019 00:00,6,0,,,,,,,,
0,Naroda,ISP,Monthly Report to TERM,Monthly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,ISP,Performance Monitoring Report ISP License,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,ISP,Public Wifi Hotspots,Monthly,01-04-2019 00:00,9,0,,,,,,,,
0,Naroda,ISP,Quality of Services (QOS) Report (Sites under ISP License),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,ISP,Submission of Information on AGR License Fee & Spectrum Charges for all Licenses,Quarterly,01-04-2019 00:00,15,0,,,,,,,,
0,Naroda,ISP,Submission Revenue Share payments,Quarterly,01-04-2019 00:00,13,0,,,,,,,,
0,Naroda,LWF,Registration if Applicable,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Maternity,Register of Maternity - Form A,Monthly,25-01-2017 00:00,10,1,,,,,,,,
0,Naroda,Min. Wages,Form I Register of Fine,Monthly,25-01-2017 00:00,5,1,,,,,,,,
0,Naroda,Min. Wages,Form II Register of Deduction,Monthly,25-01-2017 00:00,5,1,,,,,,,,
0,Naroda,Min. Wages,Form III Annual Returns,Yearly,31-01-2017 00:00,10,0,,,,,,,,
0,Naroda,Min. Wages,Form IV Register of Overtime,Monthly,25-01-2017 00:00,10,1,,,,,,,,
0,Naroda,Min. Wages,Muster Roll Form V,Monthly,01-10-2017 00:00,10,1,,,,,,,,
0,Naroda,Min. Wages,MW_Wage_Slip_Form-XI,Monthly,25-01-2018 00:00,10,0,,,,,,,,
0,Naroda,Min. Wages,Register of Wages Form X,Monthly,01-10-2017 00:00,10,1,,,,,,,,
0,Naroda,NLD,All financial & Non financial details to be submitted to TRAI (For All Licenses),Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,Naroda,NLD,Submission of Information on AGR License Fee & Spectrum Charges for all Licenses,Quarterly,01-04-2019 00:00,20,0,,,,,,,,
0,Naroda,NLD,Submission Revenue Share payments for all Licenses,Quarterly,01-04-2019 00:00,15,0,,,,,,,,
0,Naroda,NLD,TRAI Compliance w r t Green Technologies,Half Yearly,01-04-2019 00:00,15,0,,,,,,,,
0,Naroda,NLD,TRAI Monthly NLD report (traffic data),Monthly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,NLD,TRAI Quarterly (rate of interconnect usage charges for SMS receipt_payment of total amount thereof),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,NLD,TRAI Quarterly (receipt_payment of carriage charges),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,NLD,TRAI Quarterly Provision of Interconnection,Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,NLD,TRAI Quarterly(initial interconnection_augmentation at POI),Quarterly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,Payment of Wages,Form IV-A Annual Return,Yearly,28-02-2019 00:00,10,0,,,,,,,,
0,Naroda,Payment of Wages,Form-III Register of Advance,Monthly,02-01-2017 00:00,0,1,,,,,,,,
0,Naroda,PF,Monthly PF Investment Trust ,Monthly,01-04-2019 00:00,10,0,,,,,,,,
0,Naroda,PF,Registration,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,PF,Transfer,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,PF,Withdrawal,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,Professional Tax,Registration,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,S&E,Combined Register,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Naroda,S&E,Notice of Holidays to Employees,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Naroda,S&E,Register of Deduction S&E,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Naroda,S&E,Register of Lime Washing,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Naroda,S&E,Register of Overtime S&E,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Naroda,S&E,Register of Weekly Off,Monthly,01-10-2017 00:00,10,0,,,,,,,,
0,Naroda,S&E,Registration/Renewal/Amendments/Surrender,As Needed,02-01-2017 00:00,0,0,,,,,,,,
0,Naroda,S&E,S&E Register of Fines,Monthly,01-01-2018 00:00,10,0,,,,,,,,
0,Naroda,S&E,S&E Weekly closed day notice,Monthly,01-01-2018 00:00,10,0,,,,,,,,
0,Naroda,S&E,S&E_Register of advances ,Monthly,01-01-2018 00:00,10,0,,,,,,,,
0,Naroda,Secretarial Comp.,Addition/Deletion of Director,As Needed,18-12-2018 00:00,0,0,,,,,,,,
0,Naroda,Secretarial Comp.,Board Meeting Extract,As Needed,18-12-2018 00:00,0,0,,,,,,,,
0,Naroda,Secretarial Comp.,Registration under Company Act,As Needed,18-12-2018 00:00,0,0,,,,,,,,
0,Naroda,Sexual Harassment,Copy of Board of Committee Member,As Needed,02-01-2017 00:00,0,0,,,,,,,,
