DOCID,Site,Contractor,Act,Activity,Date_Of_Month,Month,Year,RemindDays
"0","Mumbai","Quess Corp Pvt. Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Quess Corp Pvt. Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Ranstad India Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Ranstad India Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Ranstad India Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Ranstad India Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Ranstad India Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Ranstad India Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Ranstad India Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Ranstad India Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Ranstad India Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Ranstad India Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Ranstad India Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","SIS","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","SIS","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","SIS","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","SIS","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","SIS","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","SIS","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","SIS","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","SIS","Private Security","Security License","0","","","0"
"0","Mumbai","SIS","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","SIS","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","SIS","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Sodexo Food Solutions India Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","PE","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","PE","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","PE","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","PE","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","PE","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","PE","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","PE","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","PE","Private Security","Security License","0","","","0"
"0","Zirakpur","PE","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","PE","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","PE","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","CBRE South Asia Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","CBRE South Asia Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Contractor A","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Contractor A","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Contractor A","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Contractor A","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Contractor A","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Contractor A","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Contractor A","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Contractor A","Private Security","Security License","0","","","0"
"0","Zirakpur","Contractor A","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Contractor A","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Contractor A","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Contractor B","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Contractor B","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Contractor B","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Contractor B","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Contractor B","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Contractor B","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Contractor B","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Contractor B","Private Security","Security License","0","","","0"
"0","Zirakpur","Contractor B","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Contractor B","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Contractor B","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Deneb & Polluxe Tours & Travels Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","G4S Secure Solution(India) Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Genius Consultants Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Genius Consultants Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Genius Consultants Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Genius Consultants Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Genius Consultants Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Genius Consultants Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Genius Consultants Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Genius Consultants Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","Genius Consultants Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Genius Consultants Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Genius Consultants Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Mynd Solution Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Mynd Solution Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Mynd Solution Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Mynd Solution Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Mynd Solution Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Mynd Solution Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Mynd Solution Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Mynd Solution Private Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","Mynd Solution Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Mynd Solution Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Mynd Solution Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Nouvel Facilities Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Personal Touch ServicesIndia Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Quess Corp Pvt. Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Ranstad India Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Ranstad India Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Ranstad India Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Ranstad India Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Ranstad India Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Ranstad India Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Ranstad India Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Ranstad India Private Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","Ranstad India Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Ranstad India Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Ranstad India Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","SIS","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","SIS","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","SIS","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","SIS","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","SIS","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","SIS","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","SIS","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","SIS","Private Security","Security License","0","","","0"
"0","Zirakpur","SIS","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","SIS","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","SIS","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","DVAT","Tax Deposit","20","","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Private Security","Security License","0","","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Zirakpur","Sodexo Food Solutions India Private Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
