SiteID,Company,Customer,Name,SiteCode,State,Location,Contact_Person,Contact_Number,Address,Maker,Checker,Status,Response,Message
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66929_GKM ARCADE PUDUPALAYAM PUDUCHERRY","66929_GKM ARCADE PUDUPALAYAM PUDUCHERRY","PUDUCHERRY","Puducherry","","","Ground Floor GKM Arcade","","","1","Please select a state.",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65856_ESSEL WORLD","65856_ESSEL WORLD","Maharashtra","Mumbai","","","GORAI VILLAGEBORIVALI(W)P.O. BOX  19710","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66233_SANPADA EAST NEW MUMBAI","66233_SANPADA EAST NEW MUMBAI","Maharashtra","Mumbai","","","Shop no 30 & 31 Ground Floor  Moraj Residency( Kasturi Co '-Op Housing Society Ltd) B'-Wing Plot No 1 Sector 16 Off Palm Beach Road Sanpada Navi Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66520_AMPA SKYWALK MALL CHENNAI","66520_AMPA SKYWALK MALL CHENNAI","Tamilnadu","Chennai","","","Counter No # CK1 F3 Food court 3rd Floor Ampa Skywalk Mall 627 Poonamallee High Rd Aminjikarai Chennai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66129_BEDI BUNDER ROAD JAM NAGAR","66129_BEDI BUNDER ROAD JAM NAGAR","Gujrat","Jam nagar","","","Ground floor and First Floor  Plot No. 1'-D Plan No. 7  City Survey No. 1'-G'-4 paiki  Paras Society Bedi Bunder Road  Jamnagar Gujurat","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","REGIONAL OFFICE NORTH","REGIONAL OFFICE NORTH","Uttar Pradesh","Ghaziabad","","","AF123 First FLoor Aditya City Centre Mall Indrapuram Ghaziabad","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67080_STEP ONE PAUD ROAD PUNE MAHARASHTRA","67080_STEP ONE PAUD ROAD PUNE MAHARASHTRA","Maharashtra","Pune","","","Unit No. 101 First Floor Step One CTS No:'-399A '+ 399B","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71075_UNITY ONE ROHINI WEST NEW DELHI","71075_UNITY ONE ROHINI WEST NEW DELHI","Delhi","New Delhi","","","Unit No. G'-19 First Foor","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66140_KAMAL COLONY SAHARANPUR","66140_KAMAL COLONY SAHARANPUR","Uttar Pradesh","Saharanpur","","","Ground floor and basement at Shop no 2 (Front Side) Kamal Colony Delhi Road Sharanpur","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67041_PDR MALL VARANASI UTTAR PRADESH","67041_PDR MALL VARANASI UTTAR PRADESH","Uttar Pradesh","Varanasi","","","Domino�s Pizza Ground Floor Shop No. 1112 & 13","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67044_MILLENNIUM PLAZA SURENDRANAGAR GUJARAT","67044_MILLENNIUM PLAZA SURENDRANAGAR GUJARAT","Gujrat","Surendranagar","","","Ground Floor Shop no 9 10 11 & 12","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65924_LAJPAT NAGAR","65924_LAJPAT NAGAR","Delhi","Delhi","","","O'-12B LAJPAT  NAGAR '- PART 2","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65922_INFOSYS '- HYDERABAD","65922_INFOSYS '- HYDERABAD","Telangana","Hyderabad","","","INFOSYS CAMPUS 210 MANIKONDA  VILLAGE OPP I.S.B    SERI LINGAMPALLY   RAJENDER NAGAR","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65936_D P ROAD '- PUNE","65936_D P ROAD '- PUNE","Maharashtra","Pune","","","SHOP NO 60 GRAFIN ARCADESANGAMWADI TPD 60SASSOON ROAD","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65762_GREEN PARK","65762_GREEN PARK","Delhi","Delhi","","","Ground Floor S'- 27  Green Park (Main) New Delhi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66420_Regent Arcade Ghoddod Road Surat","66420_Regent Arcade Ghoddod Road Surat","Gujrat","Surat","","","Front Part of Unit Number U2A First Floor Regent Arcade Ghoddod Road Surat","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66367_EDM MALL KAUSHAMBI GHAZIABAD U P","66367_EDM MALL KAUSHAMBI GHAZIABAD U P","Uttar Pradesh","Ghaziabad","","","Shop No. G'-1 Ground Floor East Delhi Mall Plot No.1 Kaushambi Ghaziabad Opp. Anand Vihar ISBT.","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65862_LUCKNOW '- 2","65862_LUCKNOW '- 2","Uttar Pradesh","Lucknow","","","Ground Floor G'-18 Shalimar Eldee Plaza 5/CP'-105 Faizabad Road Indira Nagar Lucknow","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65767_C.P","65767_C.P","Delhi","Delhi","","","GROUND & MEZZANINE FLOOR SHOP NO. M'-40","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","City Office � Coimbatore","City Office � Coimbatore","Tamilnadu","Coimbatore","","","#1391 Avinashi Road Peelamedu near krishnammal college Coimbatore","","","1","Failed","Invalid Data Format"
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","City Office '- Pune","City Office '- Pune","Maharashtra","Pune","","","Swastik chambers 5th floorabove ICICI banksub plot no 14 office no 501 & 502  cts no 15/14  mouje erandwane off .karve road � Pune","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66353_RADHE COMPLEX ANKLESHWAR","66353_RADHE COMPLEX ANKLESHWAR","Gujrat","Bharuch","","","Shop No. 16 17 and 18 Ground Floor Radhe Complex Village Bhadkodra Near Kapodrapatiya Nr. GIDC Ankleshwar","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","City Office '- Patna","City Office '- Patna","Bihar","Patna","","","Pandey Plaza 3rd Floor","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71026_Jail Road New Delhi","71026_Jail Road New Delhi","Delhi","Delhi","","","C'- 6 7 & 7A Ground Floor Near Vodafone showroom Fateh Nagar Jail Road New Delhi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65820_LUCKNOW'-1","65820_LUCKNOW'-1","Uttar Pradesh","Lucknow","","","SAHARA GUNJ MALL SHOP NO. 417 FOURTH FLOOR PLOT BEARING KHASRA NO.130131 & 132SHAHNAJAF  ROAD","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66061_RAJKOT","66061_RAJKOT","Gujrat","Rajkot","","","Ground Floor Shop No.1   Radhika House Rajkot city''s Revenue survey Number 76/2 paikee T.P. Scheme No.2 O.P.1 F.P. No. 23 &24 District Rajkot Gujurat","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66531_CENTRAL'-2 BANGALORE","66531_CENTRAL'-2 BANGALORE","Karnataka","Bangalore","","","Unit No. 07 Food Court 4th FloorPlot No. 45/1 45/2 45th cross Opp. Big Bazar J.P. Nagar 2nd PhaseBangalore Karnataka","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66157_SANTACRUZ WEST ORCHID PRIDE","66157_SANTACRUZ WEST ORCHID PRIDE","Maharashtra","Mumbai","","","Shop No. G'-102 �A� Wing  Plot No. 4 5 and 6 (Part)  Land Bearing CTS No. H/447  S.V. Road  Santacruz (West)  Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66955_UNITY ONE JANAKPURI NEW DELHI","66955_UNITY ONE JANAKPURI NEW DELHI","Delhi","New Delhi","","","Shop No.'- 105 First Floor","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66045_KRISHNA NAGAR","66045_KRISHNA NAGAR","Karnataka","Bangalore","","","Ground Floor Site No. 10  Western Half Portion  Krishna Nagar Industrial Layout  Adugodi Bangalore  Survey No. 69 of Adugodi Village  Bangalore","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","67024_M.V.P. COLONY VISAKHAPATNAM ANDHRA PRADESH","67024_M.V.P. COLONY VISAKHAPATNAM ANDHRA PRADESH","Andhra Pradesh","Vishakhapatnam","","","Domino�s Pizza  Ground Floor Door No .2'-35'-56","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65962_KOMAPALLY '- HYDERABAD","65962_KOMAPALLY '- HYDERABAD","Telangana","Hyderabad","","","GROUND FLOOR PLOT NO_ 2OPP SATYAM ENCLAVEMEDCHAL HIGHWAY","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66375_CROWN INTERIORZ MALL FARIDABAD HARYANA","66375_CROWN INTERIORZ MALL FARIDABAD HARYANA","Haryana","Faridabad","","","Shop No � 15 Second FloorCrown Interiorz Mall 12/7Mathura Road NH'-2 Sector'-35 Faridabad Haryana","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66687_CITY CENTRE RISHIKESH","66687_CITY CENTRE RISHIKESH","Uttarakhand","Rishikesh","","","Shop No. GF'-A1 Ground Floor City Centre  Khewat No. 1 Khasra No. 53 Municipal No. 16 Rishikesh Uttarakhand","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66285_VIJAYA MALL VARANASI UP","66285_VIJAYA MALL VARANASI UP","Uttar Pradesh","Varanasi","","","Ground Floor Unit No. 9IP Vijaya Mall B'-20/44A'-4ABhelupur Varanasi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65825_PANJIM","65825_PANJIM","Goa","Goa","","","SHOP NO.10'-11OLD MUNICIPAL BUILDING  18 JUNE ROADDR. ATMARAM BORKAR ROAD","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66080_KURUKSHETRA","66080_KURUKSHETRA","Haryana","KURUKSHETRA","","","Ground Floor & BasementSCO'-30 Sector'-17Urban Estate Kurkshetra","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66441_BAHU PLAZA (JAMMU)","66441_BAHU PLAZA (JAMMU)","Jammu","Jammu","","","Shop No�s 29A1 56A1 55A1 and 30A1 Upper Ground Floor North Block Bahu Plaza Rail Head Complex Jammu","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66152_STATUS PLAZA VADODRA","66152_STATUS PLAZA VADODRA","Gujrat","Vadodra","","","Ground Floor Shop No. A/1'-0  Status Plaza Sub Plot 17 & 17B  Plot No. 18 and F.P. No. 2 B  revenue survey no. 456 & 458  T.P. Scheme No. 1  Village Atadara  Vadodara","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65925_NOIDA SEC 50","65925_NOIDA SEC 50","Uttar Pradesh","Noida","","","B'-1/55 CENTRAL MARKET SECTOR 50","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66426_SAKET'-III (NEW DELHI)","66426_SAKET'-III (NEW DELHI)","Delhi","Delhi","","","Ground Floor Plot No'-13 LSC Saket New Delhi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66137_WESTEND IT PARK AUNDH PUNE","66137_WESTEND IT PARK AUNDH PUNE","Maharashtra","Pune","","","Ground Floor Unit No. 2 (pt) '+ 3  �D Wing� West End Centre III  Survey No. 169 Hissa No.1  Village Aundh  Pune","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65919_VELACHERY","65919_VELACHERY","Tamilnadu","Chennai","","","31 A DR. SEETHAPATHY NAGAR 100 FT TARAMANI MAIN ROAD","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66033_MIYAPUR","66033_MIYAPUR","Telangana","Hyderabad","","","Ground Floor Shop No.1 to 6 Narasimha & Krishna TheatrePlot No. 12345 &6 Survey No. 71Village Miyapur Taluka Rajendra Nagar R.R. District Andhra Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66274_GANDHINAGAR AHMADABAD","66274_GANDHINAGAR AHMADABAD","Gujrat","Gandhinagar","","","Shop no.1 Haveli Arcade Plot no.231 Near Fortune Inn Haveli Sector'-11 Gandhinagar","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66134_MITTAL CITY MALL BHATINDA","66134_MITTAL CITY MALL BHATINDA","Punjab","Bhatinda","","","Ground Floor Shop No. 4 & 5  Adjacent space to the Shop No.4 Mittal City Mall  Khewat/Khatoni No. 1733/8791/1736/8794  Khasra No. 6119/5955/1822(1'-15) 6199/5955/1822(0'-11) 1822min(1'-1) 1960(4'-0)  Goiana Road Bathinda Punjab","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66315_VIJAYWADA HYDERABAD","66315_VIJAYWADA HYDERABAD","Andhra Pradesh","Vijayawada","","","�K.K TOWERS� Ground floor No 40'-1'-52D Acherya Ranga Nagar  M.G.Road  Vijayawada","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66966_TRITON MALL JAIPUR RAJASTHAN","66966_TRITON MALL JAIPUR RAJASTHAN","Rajasthan","Jaipur","","","Food Court Third Floor","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65816_AMRITSAR","65816_AMRITSAR","Punjab","Amritsar","","","BALLE BOWLS.C.O. 50 '- 51DISTRICT SHOPPING CENTRERANJIT AVENUEBLOCK B","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66917_SREERAMPORE HOOGLY WEST BENGAL","66917_SREERAMPORE HOOGLY WEST BENGAL","West Bengal","Hooghly","","","Sreerampore","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66547_CENTRAL MALL INDORE","66547_CENTRAL MALL INDORE","Madhya Pradesh","Indore","","","Counter 1'-3 4th floor Naman mall (central Mall) 170 RNT Marg Near SSP office Indore Madhya Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65908_PASCHIM VIHAR'-2","65908_PASCHIM VIHAR'-2","Delhi","Delhi","","","SHOP NO'- 1 & 2BLK A '-5 BDDA MARKET","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65964_MOTI RAVE '- KANPUR","65964_MOTI RAVE '- KANPUR","Uttar Pradesh","Kanpur","","","RAVE @MOTISHOP NO 72&73117/K/13","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71056_CROWN INTERIORZ MALL FARIDABAD HARYANA","71056_CROWN INTERIORZ MALL FARIDABAD HARYANA","Haryana","Faridabad","","","Shop No. SF'-03 Second Floor Crown Interiorz Mall Village Sawai Khawaja Dist. Faridabad Faridabad Haryana","","","1","Failed","Invalid Data Format"
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66247_MAHAGUN MALL  VAISHALI U.P","66247_MAHAGUN MALL  VAISHALI U.P","Uttar Pradesh","Ghaziabad","","","Unit No.1 1st Basement (Lower Ground Floor) Mahagun Mall Plot No. VC'-3 Vaishali Sector'-3","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65948_THALTEJ '- AHMEDABAD","65948_THALTEJ '- AHMEDABAD","Gujrat","Ahmedabad","","","GROUND FLOORSHOP NO 91011SHAILLY COMPLEXOPP SURDHARA BUNGLOWNEAR S.A.L HOSPITALF.P.NO.82T.P.SCHEME NO.02","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66314_SECTOR'-32A LUDHIANA PUNJAB","66314_SECTOR'-32A LUDHIANA PUNJAB","Punjab","Ludhiana","","","Upper Ground Floor Plot No. SCO 25 Sector'-32ALudhiana Chandigarh RoadLudhiana Punjab","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66034_KUKATPALLY","66034_KUKATPALLY","Telangana","Hyderabad","","","ALLURI TRADE CENTRE","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66675_AJ TOWER NAWANSHAHR PUNJAB","66675_AJ TOWER NAWANSHAHR PUNJAB","Punjab","Nawanshahr","","","AJ Tower Ground Floor Banga Road Nawanshahr Distt. S.B.S. Nagar Punjab","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66048_PANVEL","66048_PANVEL","Maharashtra","Mumbai","","","Shop No. 14 Shop No. 15 & Shop No. 16 Ground Floor Kalpataru Arcade  Plot no.'-230 Sector No'-4  New Panvel [East] Mumbai","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66299_BMG MALL REWARI HARYANA","66299_BMG MALL REWARI HARYANA","Haryana","Rewari","","","Ground Floor Shop No.45Shopping Mall cum Multiplex BMG MallCircular Road Opposite Sector'-5Rewari District Haryana","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66054_BAGH AMBERPET","66054_BAGH AMBERPET","Telangana","Hyderabad","","","First Floor Municipal No. 2'-2'-1105/90 Bagh Amberpet Hyderabad A.P.","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66212_SHEIKH SARAI NEW DELHI","66212_SHEIKH SARAI NEW DELHI","Delhi","Delhi","","","Shop No. G � 28 Ground Floor Triveni Shopping Complex lsc Community Centre DDA Market Sheikh Sarai New Delhi","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65788_PREET VIHAR","65788_PREET VIHAR","Delhi","Delhi","","","30ADITYA ARCADEPREET VIHAR","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66003_MEERUT 2","66003_MEERUT 2","Uttar Pradesh","Meerut","","","Shop No 51'-52 Ground Flour  Melange Mall  Pallavpuram Phase 2 Meerut","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66184_VIZAG","66184_VIZAG","Andhra Pradesh","Vishakhapatnam","","","The Land Mark Building Shop no 03 & 04 First Floor  Asst No. 39543 being plot nos. 4'-1/A and 3'-2 in Block No. 9  T.S.No. 77/1A1/1B1A1 and 77 � A of Waltair Ward  Sampath Vinayaka Temple road   Waltair uplands  Visakhapatnam","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66384_RUSSEL CHOWK JABALPUR","66384_RUSSEL CHOWK JABALPUR","Madhya Pradesh","Jabalpur","","","Ground Floor No '-  1924 Block No � 4 Napier Town Near Jyoti Cinema Jabalpur Madhya Pradesh","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65956_SAS NAGAR '- MOHALI","65956_SAS NAGAR '- MOHALI","Punjab","Mohali","","","SCF 26 PHASE X SAS NAGAR MOHALI","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66660_PERUNGUDI OMR ROAD CHENNAI","66660_PERUNGUDI OMR ROAD CHENNAI","Tamilnadu","Chennai","","","Plot No 112 Thirumalai nagar OMR Perungudi Chennai Tamil Nadu","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65809_SOMAJI GUDA","65809_SOMAJI GUDA","Telangana","Hyderabad","","","G'-2 (Front Side) Ground Floor G.S. Mall 6'-3'-1109/5 and 6 Somajiguda Hyderabad","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66163_Pudur Village Salem Tamil Nadu","66163_Pudur Village Salem Tamil Nadu","Tamilnadu","Salem","","","Ground Floor Shop No. G'-1and First Floor Shop No. F'-1  City Centre'- l S. No. 186/6  Alagapuram Pudur Village  Saradha Collage Main Road  Salem","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66540_N.H. 4 Wai Satara","66540_N.H. 4 Wai Satara","Maharashtra","Satara","","","Parth Food Mall Ground Floor National Highway No'-4. Gat no '- 802/803. Village'- Surur Taluka � Wai District � Satara Before Wai Phata","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66968_MFAR MANYATA PHASE'-IV NAGAWARA VILLAGE BANGALORE","66968_MFAR MANYATA PHASE'-IV NAGAWARA VILLAGE BANGALORE","Karnataka","Bangalore","","","Unit No. G14 Ground Floor","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66999_MUTTAMBALAM VILLAGE KOTTAYAM KERALA","66999_MUTTAMBALAM VILLAGE KOTTAYAM KERALA","Kerala","Kottayam","","","Door number 104'-E Suburban Square ","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66749_OFFICER�S LINE VELLORE TAMIL NADU","66749_OFFICER�S LINE VELLORE TAMIL NADU","Tamilnadu","VELLORE","","","New Door nos 79 and 79/1 � Sri Krishna Square� Officer�s line Thiagrajapuram Vellore District  Vellore Tamil Nadu","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66914_ACROPOLIS MALL KOLKATA WEST BENGAL","66914_ACROPOLIS MALL KOLKATA WEST BENGAL","West Bengal","Kolkata","","","Merlin Acropolis Unit No. T'-11","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","66392_GOMTI NAGAR LUCKNOW","66392_GOMTI NAGAR LUCKNOW","Uttar Pradesh","Lucknow","","","First Floor Plot No. 4/1 Vivek Khand Gomti Nagar Lucknow","","","1","Success",""
"0","Jubilant FoodWorks Limited","Domino''s Pizza India","65798_JALLANDHAR","65798_JALLANDHAR","Punjab","Jalandhar","","","Ground Floor & First FloorPortion of Property No. 187 Model Town Jalandhar City","","","1","Success",""
"0","Dunkin'' Donuts India","Domino''s Pizza India","71040_J.P. NAGAR BANGALORE KARNATAKA","71040_J.P. NAGAR BANGALORE KARNATAKA","Karnataka","Bangalore","","","Ground Floor �ARCHANA  ARCADE� Old PID No. 57'-27'-1105 New PID No. 179'-M0179'-19 Municipal Site No. 1105 24th Main Road I stage Ward No. 57 J.P. Nagar Bangalore Karnataka","","","1","Success",""
